id	text	tag
73.jpg	TAX	O
73.jpg	S23.43	O
73.jpg	GRAND TOTAL	O
73.jpg	$307.43	AMOUNT
73.jpg	Dear Veronica Costello,	O
73.jpg	Thank you!	O
73.jpg	Tax	O
74.jpg	From	O
74.jpg	Matt Olpinski	O
74.jpg	Matt Olpinski	O
74.jpg	Invoice ID	O
74.jpg	107	NUMB
74.jpg	Invoice For	O
74.jpg	Issue Date	O
74.jpg	08/30/2018	DATE
74.jpg	Due Date	O
74.jpg	10/14/2018 (Net 45)	O
74.jpg	Subject	O
74.jpg	Invoice for Wireframe Revisions	O
74.jpg	Meetings	O
74.jpg	Item Type	O
74.jpg	Description	O
74.jpg	Quantity	O
74.jpg	Unit Price	O
74.jpg	Amount	O
74.jpg	Service	O
74.jpg	Meetings (08/20/2018	O
74.jpg	08/30/2018)	O
74.jpg	4.00	O
74.jpg	S125.00	O
74.jpg	S500.00	O
74.jpg	Service	O
74.jpg	Wireframes	O
74.jpg	Revisions (08/20/2018 -	O
74.jpg	16.00	O
74.jpg	S125.00	O
74.jpg	S2,000.00	O
74.jpg	08/30/2018)	O
74.jpg	Amount Due	O
74.jpg	S2,500.00	AMOUNT
77.jpg	Supplier Company Name	O
77.jpg	Invoice	O
77.jpg	Supplier Street Address	O
77.jpg	(Example Only)	O
77.jpg	City State ZIP	O
77.jpg	INVOICE NO: 123456	NUMB
77.jpg	DATE: May 10,2006	DATE
77.jpg	Ship To:	O
77.jpg	Bill To	O
77.jpg	Intel Ccrporaicn	O
77.jpg	Irtel Corporaion	O
77.jpg	3601 Juliete Lane	O
77.jpg	Po_	O
77.jpg	Santa Clara,CA 95052	O
77.jpg	Fillsboro, OR 37123-1000	O
77.jpg	SALESPERSON	O
77.jpg	P.O. NUMBER	O
77.jpg	DATE SHIPPED	O
77.jpg	SHIPPED VIA	O
77.jpg	FO.B. POINT	O
77.jpg	TERMS	O
77.jpg	DCACI3379300	O
77.jpg	UPS	O
77.jpg	25015 Days Net 45	O
77.jpg	QUANTITY	O
77.jpg	@D LINE	O
77.jpg	RELEA SEIDELIVERY	O
77.jpg	DESCRIPTION	O
77.jpg	INTEL PIN	O
77.jpg	UNIT PRICE	O
77.jpg	AMOUNT	O
77.jpg	Labor- Peint the isers and stringers	O
77.jpg	ell ive staimays	O
77.jpg	RN3 with epoxy	O
77.jpg	paint to match color	O
77.jpg	Material	O
77.jpg	Paint	O
77.jpg	SUBTOTAL	O
77.jpg	SALESTAX	O
77.jpg	123.75	O
77.jpg	SHIPPING	O
77.jpg	HANDLING	O
77.jpg	TOTAL DUE	O
77.jpg	8623.75	AMOUNT
77.jpg	Important Tips	O
77.jpg	Remember When Invoicing Intel	O
77.jpg	SUPF	O
77.jpg	musttethazme	O
77.jpg	Ucngee Oroen	O
77.jpg	cngrje	O
77.jpg	tne informajion on the ?urchase Orde	O
77.jpg	incc-rec	O
77.jpg	coriactne	O
77.jpg	invc cinc	O
77.jpg	unicue	O
77.jpg	nothegame	O
77.jpg	Cnor invoices	O
77.jpg	Uzeexacty tne	O
77.jpg	2802	O
77.jpg	"""Ship To"" ajdrass"	O
77.jpg	Furcnaas	O
77.jpg	Omer	O
77.jpg	tne s3m=	O
77.jpg	Orcer	O
77.jpg	Note:	O
77.jpg	verity thatthe invoice	O
77.jpg	ado-ese	O
77.jpg	Furchaze Crder	O
77.jpg	Femecu	O
77.jpg	Frevert Faymar: de 9y5_	O
77.jpg	Puncnase Oroe	O
77.jpg	Purcnaze	O
77.jpg	Orer	O
77.jpg	includirg	O
77.jpg	zeroe	O
77.jpg	Purcnase	O
77.jpg	Oec	O
77.jpg	Dy rumeric ancvcr alpng	O
77.jpg	fthere	O
77.jpg	icvcked	O
77.jpg	incldez	O
77.jpg	sh PFing	O
77.jpg	Prepaic	O
77.jpg	freight cnarges	O
77.jpg	wll Fay:	O
77.jpg	Purcnaee	O
77.jpg	Orce	O
77.jpg	are NOT.ba	O
77.jpg	inciucec cnte	O
77.jpg	Invc -2	O
77.jpg	Colle::	O
77.jpg	'FecEx Colles:	O
77.jpg	Intel wiill not pay shipping	O
77.jpg	shipping	O
77.jpg	"""Collectr"	O
77.jpg	"""Prepaid"""	O
78.png	Santigo Srl Industrial Fans & Multistage Blowers	O
78.png	Via Reggio Calabria, 14 1COAA Metropolitana	O
78.png	Talina	O
78.png	Piemonie Ilalia	O
78.png	PROFURMA IV YUICE	O
78.png	CONSIGNEE:	O
78.png	FR ENCH TEXTLF	O
78.png	UP PUES SA	O
78.png	DATE: 12/11/2016	DATE
78.png	FRANCE	O
78.png	Unit Price	O
78.png	TTotal	O
78.png	Amount	O
78.png	DESCRIPTION	O
78.png	Quantity	O
78.png	(FUR)	O
78.png	(USD)	O
78.png	lcustalla	O
78.png	su,uuooo	O
78.png	ToT-L	O
78.png	S2h FREIGHT	O
78.png	Fort of Genoa, Italy, Inoterms 2010	O
78.png	53,0o.00	AMOUNT
78.png	~D	O
78.png	ZERO	O
78.png	CENTS	O
78.png	Guocs will bereac toshipmant	O
78.png	Lcacing Tine:	O
78.png	profcrma invoice	O
78.png	Net Weight:	O
78.png	10,0lKGS	O
78.png	Origin of Gocrs:	O
78.png	Tle goods aile Italizn origin	O
78.png	Pranch fless:	O
78.png	Swlt Cuyle:	O
78.png	Ian Code:	O
8.png	[Company Name]	O
8.png	INVOICE	O
8.png	INCICE #	O
8.png	DATE	O
8.png	[24	O
8.png	BILL TO	O
8.png	ComparyName]	O
8.png	jema	O
8.png	DESCRIPTION	O
8.png	Lator:	O
8.png	Tax (	O
8.png	Trank you foryou	O
8.png	TOTAL	O
8.png	551,56	O
8.png	Iyu	O
81.jpg	Supplier Company Name	O
81.jpg	Invoice	O
81.jpg	Suppler StreetAddress	O
81.jpg	City	O
81.jpg	Tax ID #	O
81.jpg	Phone NumberFax Number	O
81.jpg	(Example-Local vendors only)	O
81.jpg	INVOICE NO: 123456	NUMB
81.jpg	DATE: May 15,2000	DATE
81.jpg	Ship To:	O
81.jpg	Bill To:	O
81.jpg	Hael	O
81.jpg	Box	O
81.jpg	Electtonics	O
81.jpg	Ltd	O
81.jpg	Quiyat Gat	O
81.jpg	Qiryat-Gat	O
81.jpg	SHESPEEOM	O
81.jpg	DATESHPPED	O
81.jpg	SHPPEDMA	O
81.jpg	TERMS	O
81.jpg	6JRBO38793000	O
81.jpg	UPS	O
81.jpg	29615 Days	O
81.jpg	QUANTITY	O
81.jpg	LINE	O
81.jpg	RELEASEIDELNERY	O
81.jpg	DESCRIPIION	O
81.jpg	WEL PI	O
81.jpg	UNIT PRICE	O
81.jpg	AMOUNT	O
81.jpg	Labor- Paintthe nsers and srngers	O
81.jpg	7odo.00 NS	O
81.jpg	700o.00 N:	O
81.jpg	five stairways with epoxy	O
81.jpg	paintto match cobr	O
81.jpg	Materal 	O
81.jpg	Paint	O
81.jpg	1500.00 NiS	O
81.jpg	1500.00 Ni:	O
81.jpg	SUBTOTAL	O
81.jpg	8500.00 NI:	O
81.jpg	LOCALVENDORVAT	O
81.jpg	123.75 NI:	O
81.jpg	SHIPPING	O
81.jpg	FANDLING	O
81.jpg	0.00	O
81.jpg	TOTAL DUE	O
81.jpg	8623.75 NI:	AMOUNT
81.jpg	Important Tips	O
81.jpg	Remember When Invoicing Intel	O
81.jpg	referemcedonthe Puchise Cier	O
81.jpg	Use exactythesame	O
81.jpg	Shp	O
81.jpg	TBMe	O
81.jpg	accordig tothe Puchase	O
81.jpg	Zeios	O
81.jpg	Paik,	O
84.jpg	fleetwise	O
84.jpg	TRANSPORT	O
84.jpg	Transport Fleet	O
84.jpg	TAX INVOICE	O
84.jpg	13-aug-18	DATE
84.jpg	NEW ZEALAND	O
84.jpg	53-830-463	O
84.jpg	Dcccnptior	O
84.jpg	Quanuty	O
84.jpg	1	O
84.jpg	4,347,83	O
84.jpg	4,347,8}	O
84.jpg	MPATFS1ZSH512312	O
84.jpg	JHITC123121	O
84.jpg	Subtotal	O
84.jpg	TOTAL GST 15%	O
84.jpg	652.17	O
84.jpg	5,000.00	AMOUNT
84.jpg	Due Date: 20 Scp 2018	O
87.png	ABC Corporation	O
87.png	19 Cherry Lane, #1l-123, New York	O
87.png	Desklera	O
87.png	US 15212	O
87.png	123 456 0789	O
87.png	abccorpteas@emallcom	O
87.png	DATE 31-07-2020	DATE
87.png	Bu To	O
87.png	Thank You dor Your business?	O
87.png	Enjoy	O
87.png	"purc hase with promo code ""S0FF"""	O
87.png	NYUS 11216	O
87.png	Quantity	O
87.png	Discount	O
87.png	Amount	O
87.png	USD J0,00	O
87.png	putcehin	O
87.png	Tem Cup	O
87.png	"""ne D"""	O
87.png	USD Q	O
87.png	USD 16334	O
87.png	Eugriving Service	O
87.png	USD J0,00	O
87.png	USD 2,66	O
87.png	Lose Lent	O
87.png	USD 25,00	O
87.png	Usd 1,78	O
87.png	USD 21.78	O
87.png	(IKG	O
87.png	USD 8 44	O
87.png	USD 10144	AMOUNT
89.jpg	CONTOSO LTD.	O
89.jpg	INVOICE	O
89.jpg	Contoso Headquarters	O
89.jpg	INVOICE: INV-100	NUMB
89.jpg	123 456th St	O
89.jpg	INVOICE DATE: 11/15/2019	DATE
89.jpg	New York, NY, 10001	O
89.jpg	DUE DATE: 12/15/2019	O
89.jpg	CUSTOMER NAME: MICROSOFT CORPORATION	O
89.jpg	SERVICE PERIOD: 10/14/2019	O
89.jpg	11/14/2019	O
89.jpg	CUSTOMER ID: CID-12345	O
89.jpg	Microsoft Corp	O
89.jpg	123 Other St,	O
89.jpg	Redmond WA, 98052	O
89.jpg	BILL TO:	O
89.jpg	SHIP TO:	O
89.jpg	SERVICE ADDRESS:	O
89.jpg	Microsoft Finance	O
89.jpg	Microsoft Delivery	O
89.jpg	Microsoft Services	O
89.jpg	123 Bill St,	O
89.jpg	123 Ship St,	O
89.jpg	123 Service St,	O
89.jpg	Redmond WA, 98052	O
89.jpg	Redmond WA, 98052	O
89.jpg	Redmond WA, 98052	O
89.jpg	SALESPERSON	O
89.jpg	P.o. NUMBER	O
89.jpg	REQUISITIONER	O
89.jpg	SHIPPED VIA	O
89.jpg	F.o.B. POINT	O
89.jpg	TERMS	O
89.jpg	PO-3333	O
89.jpg	DATE	O
89.jpg	ITEM CODE	O
89.jpg	DESCRIPTION	O
89.jpg	QTY	O
89.jpg	UM	O
89.jpg	PRICE	O
89.jpg	TAX	O
89.jpg	AMOUNT	O
89.jpg	3-4-2021	O
89.jpg	A123	O
89.jpg	Consulting Services	O
89.jpg	2	O
89.jpg	hours	O
89.jpg	S30.00	O
89.jpg	10%	O
89.jpg	S60.00	O
89.jpg	3-5-2021	O
89.jpg	B456	O
89.jpg	Document Fee	O
89.jpg	3	O
89.jpg	S10.00	O
89.jpg	5%	O
89.jpg	S30.00	O
89.jpg	3-6-2021	O
89.jpg	C789	O
89.jpg	Printing Fee	O
89.jpg	10	O
89.jpg	pages	O
89.jpg	S1.00	O
89.jpg	20%	O
89.jpg	S10.00	O
89.jpg	SUBTOTAL	O
89.jpg	S100.00	O
89.jpg	SALES TAX	O
89.jpg	S10.00	O
89.jpg	TOTAL	O
89.jpg	S110.00	O
89.jpg	PREVIOUS UNPAID BALANCE	O
89.jpg	S500.00	O
89.jpg	AMOUNT DUE	O
89.jpg	S610.00	AMOUNT
89.jpg	THANK YOU FOR YOUR BUSINESS!	O
89.jpg	REMIT TO:	O
89.jpg	Contoso Billing	O
89.jpg	123 Remit St	O
89.jpg	New York, NY, 10001	O
90.jpg	Invoice Record	O
90.jpg	VENDOR	O
90.jpg	Invoice Number: [0401241	NUMB
90.jpg	Paragon Steel	O
90.jpg	Invoice Date: October &, 2018	DATE
90.jpg	Finley Perry	O
90.jpg	Created By: Douglas Falcon	O
90.jpg	74 Moulton Road	O
90.jpg	Due Date: November &, 2018	O
90.jpg	Gwaenysgor	O
90.jpg	PO.Number: PO-SteelBearLtd.-00135	O
90.jpg	LLIS ZYF	O
90.jpg	Uniled Kingdom	O
90.jpg	Invoice Status: Approved for Payment	O
90.jpg	BILLED TO	O
90.jpg	Steel Bear Productions Lid,	O
90.jpg	2200 Katimavik Road, Suite 20 |	O
90.jpg	Oltawa,Ontario	O
90.jpg	KZL [W8	O
90.jpg	Canada	O
90.jpg	Details	O
90.jpg	Item	O
90.jpg	Unit	O
90.jpg	Qly	O
90.jpg	Price	O
90.jpg	Subtotal	O
90.jpg	SD3S6Brass Pipes	O
90.jpg	Pipes >	O
90.jpg	350	O
90.jpg	27289Bronze Bars	O
90.jpg	Bar	O
90.jpg	40.2144WHot Rod Steel Bars	O
90.jpg	5 pcs	O
90.jpg	32.00	O
90.jpg	160.001	O
90.jpg	TOTAL:	O
90.jpg	CAD $3,010,00	AMOUNT
90.jpg	Payment Terms:	O
90.jpg	Net 30	O
90.jpg	Invoice Notes:	O
90.jpg	Payment due 30 days Irom date issued	O
90.jpg	Unit	O
90.jpg	Bars	O
93.png	[Company Name]	O
93.png	INVOICE	O
93.png	[Street Address]	O
93.png	[City, ST	O
93.png	ZP]	O
93.png	INVOICE #	O
93.png	2/15/2018	DATE
93.png	2034	NUMB
93.png	BILL TO	O
93.png	CUSTOMERID	O
93.png	DUE	O
93.png	[Namej	O
93.png	Upon Receipt	O
93.png	[Street Address]	O
93.png	[City	O
93.png	[Phonel	O
93.png	[Email Address]	O
93.png	DESCRIPTION	O
93.png	PRICE	O
93.png	AMOUNT	O
93.png	Service Fee	O
93.png	200.00	O
93.png	200.00	O
93.png	Labor	O
93.png	hours at S7E/hr	O
93.png	75.00	O
93.png	375.00	O
93.png	client discount	O
93.png	(50.00)	O
93.png	Thark Ycu for your business	O
93.png	SUBTOTAL	O
93.png	525.00	O
93.png	TAX (7.3125%)	O
93.png	38.39	O
93.png	TOTAL	O
93.png	563.39	AMOUNT
93.png	Ifyou have any questions about this invoice,	O
93.png	lease contad [Name, Phone_	O
93.png	email@address com]	O
93.png	PAYMENT PLAN OPTIONS	O
93.png	Detach ni? payient stub and retu	O
93.png	will pay the total 5563.39 in full	O
93.png	Customerid:	O
93.png	564	O
93.png	will make 12 monthly payments of 546.95	O
93.png	Months	O
93.png	Monthly Payment	O
93.png	46.95	O
93.png	Iwill make	O
93.png	monthly payments of 5100.00	O
93.png	Monthly Payment	O
93.png	100.00	O
93.png	and	O
93.png	final payment of 563.39	O
93.png	Final Payment	O
93.png	63.39	O
95.png	Invoice	O
95.png	Your Company Name	O
95.png	77 Hammersmith Road, West Kensirgton	O
95.png	Lordon	O
95.png	Pnone' 0208 668 381	O
95.png	"Invoice Date"""	O
95.png	25,10.2019	DATE
95.png	Involce Number	O
95.png	1234	NUMB
95.png	To	O
95.png	Cllent Reference	O
95.png	cllen_	O
95.png	Buyer Lid.	O
95.png	Purchase Order:	O
95.png	A00342	O
95.png	Bily Buyer	O
95.png	DUE DATE:	O
95.png	24.11.2019	O
95.png	43 Custonier Road	O
95.png	Manchester M4 IHS	O
95.png	Additional	O
95.png	informalion	O
95.png	Add any additional Instnuctions Or tems here	O
95.png	Description	O
95.png	Qty	O
95.png	Unit	O
95.png	Unit Price	O
95.png	VAT%	O
95.png	VAT	O
95.png	Total	O
95.png	Cleniwork	O
95.png	60	O
95.png	2090	O
95.png	€60,0D	O
95.png	6360	O
95.png	Products	O
95.png	pCS	O
95.png	C105,00	O
95.png	105	O
95.png	260	O
95.png	Sub Total	O
95.png	6 1 350,00	O
95.png	Total VAT	O
95.png	€270,00	O
95.png	Total amount due	O
95.png	620	AMOUNT
95.png	Registered Address:	O
95.png	Contact Intormallon	O
95.png	Payment Detalls	O
95.png	Ffeday Sclet	O
95.png	Barcidye	O
95.png	Phtone' 0208 688 381	O
95.png	30-81-12	O
95.png	Account No	O
95.png	12343078	O
95.png	PLC	O
96.png	In V 0 j € e	O
96.png	Your Company	O
96.png	Invoice #:	O
96.png	24	NUMB
96.png	Date:	O
96.png	1-3-2021	DATE
96.png	Client Details:	O
96.png	Company Details:	O
96.png	FoodVision (Pty) Ltd	O
96.png	Your Company	O
96.png	Piccadilly LaneGreenvale	O
96.png	York Lane	O
96.png	Johannesburg	O
96.png	Port Elizabeth	O
96.png	Gauteng	O
96.png	Eastern Cape	O
96.png	South Africa	O
96.png	South Africa	O
96.png	Item Name	O
96.png	Item Description	O
96.png	Oty	O
96.png	Price	O
96.png	Tax	O
96.png	Excl: Total	O
96.png	Total	O
96.png	Graphic Design	O
96.png	Logo & Branding	O
96.png	8.00	O
96.png	R165.00	O
96.png	15.00%	O
96.png	RI 147.83	O
96.png	RI 320.00	O
96.png	Web Development	O
96.png	foodvisionwebsite co.za	O
96.png	18.00	O
96.png	R265.00	O
96.png	15.00%	O
96.png	R4 147.83	O
96.png	R4 770.00	O
96.png	Newsletter Management	O
96.png	foodvisionwebsite.co.za	O
96.png	4.00	O
96.png	R165.00	O
96.png	15.00%	O
96.png	R573.91	O
96.png	R660.00	O
96.png	Content Updates	O
96.png	foodvisionwebsite co.za	O
96.png	2.00	O
96.png	R165.00	O
96.png	15.00%	O
96.png	R286.96	O
96.png	R330.00	O
96.png	Sub Total: R6 156.53	O
96.png	Please pay within 14 days_	O
96.png	Total Tax: R923.47	O
96.png	Total: R7 080.00	AMOUNT
